,Date,Revenue,Orders,AOV,Product_id
53,2023-05-04,346.024,21,16.477333333333334,4
54,2023-05-04,994.462,43,23.127023255813953,6
55,2023-05-04,1890.4199999999998,15,126.02799999999999,7
56,2023-05-04,460.488,18,25.582666666666668,8
57,2023-05-04,88.494,14,6.321,14
58,2023-05-04,159.684,92,1.735695652173913,16
59,2023-05-04,2020.0039999999997,134,15.074656716417907,18
60,2023-05-05,0.0,28,0.0,
61,2023-05-05,114.12799999999999,3,38.04266666666666,1
62,2023-05-05,0.0,0,,2
63,2023-05-05,109.38199999999999,10,10.938199999999998,9
64,2023-05-05,969.262,34,28.50770588235294,10
65,2023-05-05,1820.8399999999997,59,30.861694915254233,11
66,2023-05-05,143.57,10,14.357,12
67,2023-05-05,1912.666,85,22.50195294117647,13
68,2023-05-05,444.61199999999997,27,16.46711111111111,4
69,2023-05-05,984.0879999999999,43,22.885767441860462,6
70,2023-05-05,918.8339999999998,6,153.13899999999998,7
71,2023-05-05,669.6759999999999,29,23.092275862068963,8
72,2023-05-05,162.834,24,6.78475,14
73,2023-05-05,129.01,70,1.843,16
74,2023-05-05,1725.71,113,15.271769911504425,18
75,2023-05-06,0.0,35,0.0,
76,2023-05-06,54.501999999999995,1,54.501999999999995,1
77,2023-05-06,0.0,0,,2
78,2023-05-06,0.0,0,,9
79,2023-05-06,903.0419999999999,31,29.13038709677419,10
80,2023-05-06,2262.68,70,32.324,11
81,2023-05-06,97.86,11,8.896363636363636,12
82,2023-05-06,2845.36,120,23.711333333333336,13
83,2023-05-06,453.17999999999995,28,16.185,4
84,2023-05-06,1197.6019999999999,73,16.405506849315067,6
85,2023-05-06,0.0,0,,7
86,2023-05-06,505.46999999999997,21,24.07,8
87,2023-05-06,118.10399999999998,18,6.561333333333333,14
88,2023-05-06,65.464,76,0.8613684210526316,16
89,2023-05-06,1516.0039999999997,98,15.469428571428567,18
90,2023-05-07,0.0,22,0.0,
91,2023-05-07,0.0,0,,1
92,2023-05-07,0.0,0,,2
93,2023-05-07,32.662,3,10.887333333333332,9
94,2023-05-07,833.448,29,28.73958620689655,10
95,2023-05-07,2198.924,66,33.3170303030303,11
96,2023-05-07,21.56,6,3.5933333333333333,12
97,2023-05-07,2051.4199999999996,85,24.134352941176466,13
98,2023-05-07,424.032,25,16.96128,4
99,2023-05-07,966.8399999999999,50,19.336799999999997,6
100,2023-05-07,93.52,1,93.52,7
101,2023-05-07,500.93399999999997,22,22.76972727272727,8
102,2023-05-07,120.18999999999998,18,6.6772222222222215,14
103,2023-05-07,195.426,83,2.3545301204819276,16
104,2023-05-07,0.0,0,,17
105,2023-05-07,1203.734,78,15.432487179487179,18
106,2023-05-08,0.0,27,0.0,
107,2023-05-08,114.28199999999998,3,38.093999999999994,1
108,2023-05-08,0.0,0,,2
109,2023-05-08,0.0,0,,9
110,2023-05-08,818.258,28,29.2235,10
111,2023-05-08,1875.3979999999997,57,32.90171929824561,11
112,2023-05-08,110.068,14,7.862,12
113,2023-05-08,2934.2599999999998,120,24.452166666666663,13
114,2023-05-08,545.93,32,17.0603125,4
115,2023-05-08,1075.214,57,18.863403508771928,6
116,2023-05-08,157.71,1,157.71,7
117,2023-05-08,478.79999999999995,24,19.95,8
118,2023-05-08,130.41,20,6.5205,14
119,2023-05-08,114.954,67,1.715731343283582,16
120,2023-05-08,1737.5399999999997,112,15.513749999999998,18
121,2023-05-09,0.0,36,0.0,
122,2023-05-09,217.19599999999997,4,54.29899999999999,1
123,2023-05-09,0.0,0,,2
124,2023-05-09,32.647999999999996,3,10.882666666666665,9
125,2023-05-09,949.9,34,27.938235294117646,10
126,2023-05-09,1731.1,57,30.37017543859649,11
127,2023-05-09,102.984,13,7.921846153846153,12
128,2023-05-09,2737.3779999999997,112,24.440875,13
129,2023-05-09,471.268,28,16.831,4
130,2023-05-09,973.8399999999999,48,20.28833333333333,6
131,2023-05-09,250.83799999999997,1,250.83799999999997,7
132,2023-05-09,964.2919999999999,39,24.725435897435894,8
133,2023-05-09,158.634,22,7.210636363636363,14
134,2023-05-09,114.268,67,1.7054925373134329,16
135,2023-05-09,884.912,57,15.524771929824562,18
136,2023-05-10,0.0,25,0.0,
137,2023-05-10,53.998,1,53.998,1
138,2023-05-10,0.0,0,,2
139,2023-05-10,32.76,3,10.92,9
140,2023-05-10,1340.1219999999998,45,29.780488888888886,10
141,2023-05-10,2571.506,80,32.143825,11
142,2023-05-10,228.03199999999998,17,13.413647058823528,12
143,2023-05-10,2578.5899999999997,113,22.819380530973447,13
144,2023-05-10,449.988,27,16.66622222222222,4
145,2023-05-10,1000.986,42,23.833,6
146,2023-05-10,1700.944,10,170.0944,7
147,2023-05-10,678.09,29,23.38241379310345,8
148,2023-05-10,81.42399999999999,13,6.263384615384615,14
149,2023-05-10,0.0,1,0.0,15
150,2023-05-10,277.07399999999996,104,2.6641730769230767,16
151,2023-05-10,0.0,0,,17
152,2023-05-10,1442.8539999999998,94,15.34951063829787,18
153,2023-05-11,0.0,38,0.0,
154,2023-05-11,82.278,3,27.426000000000002,1
155,2023-05-11,1360.548,3,453.516,2
156,2023-05-11,33.01199999999999,3,11.003999999999998,9
157,2023-05-11,1446.858,52,27.824192307692307,10
158,2023-05-11,2259.348,66,34.23254545454545,11
159,2023-05-11,121.05799999999999,17,7.121058823529411,12
160,2023-05-11,2321.116,98,23.684857142857144,13
161,2023-05-11,83.132,6,13.855333333333334,4
162,2023-05-11,221.494,17,13.029058823529411,6
163,2023-05-11,1149.932,6,191.65533333333335,7
164,2023-05-11,26.403999999999996,1,26.403999999999996,8
165,2023-05-11,76.244,11,6.931272727272727,14
166,2023-05-11,99.372,73,1.3612602739726027,16
167,2023-05-11,2229.1639999999998,143,15.58855944055944,18
168,2023-05-12,0.0,50,0.0,
169,2023-05-12,0.0,0,,1
170,2023-05-12,687.078,1,687.078,2
171,2023-05-12,116.38199999999999,10,11.6382,9
172,2023-05-12,1303.26,46,28.331739130434784,10
173,2023-05-12,2287.124,71,32.21301408450704,11
174,2023-05-12,126.54599999999999,11,11.504181818181818,12
175,2023-05-12,3057.5299999999997,130,23.519461538461538,13
176,2023-05-12,0.0,0,,4
177,2023-05-12,26.711999999999996,6,4.451999999999999,6
178,2023-05-12,1232.588,10,123.2588,7
179,2023-05-12,94.458,6,15.743,8
180,2023-05-12,73.738,11,6.703454545454545,14
181,2023-05-12,199.752,83,2.4066506024096386,16
182,2023-05-12,0.0,0,,17
183,2023-05-12,2178.022,139,15.669223021582733,18
184,2023-05-13,0.0,45,0.0,
185,2023-05-13,0.0,0,,1
186,2023-05-13,0.0,0,,2
187,2023-05-13,16.337999999999997,1,16.337999999999997,9
188,2023-05-13,831.712,27,30.804148148148148,10
189,2023-05-13,2536.548,78,32.51984615384615,11
190,2023-05-13,195.00599999999997,15,13.000399999999997,12
191,2023-05-13,3495.2679999999996,143,24.442433566433564,13
192,2023-05-13,11.984,1,11.984,4
193,2023-05-13,21.825999999999997,7,3.1179999999999994,6
194,2023-05-13,198.71599999999998,1,198.71599999999998,7
195,2023-05-13,0.0,0,,8
196,2023-05-13,36.16199999999999,6,6.026999999999998,14
197,2023-05-13,244.95799999999997,97,2.5253402061855668,16
198,2023-05-13,1403.206,91,15.419846153846153,18
199,2023-05-14,0.0,43,0.0,
200,2023-05-14,0.0,0,,1
201,2023-05-14,0.0,0,,2
202,2023-05-14,48.678000000000004,4,12.169500000000001,9
203,2023-05-14,1418.9279999999999,50,28.378559999999997,10
204,2023-05-14,3054.912,95,32.15696842105263,11
205,2023-05-14,161.364,14,11.526,12
206,2023-05-14,3924.3119999999994,169,23.220781065088755,13
207,2023-05-14,0.0,0,,4
208,2023-05-14,35.196,7,5.028,6
209,2023-05-14,552.65,3,184.21666666666667,7
210,2023-05-14,48.286,3,16.095333333333333,8
211,2023-05-14,8.988,1,8.988,14
212,2023-05-14,0.0,0,,15
213,2023-05-14,218.14799999999997,102,2.138705882352941,16
214,2023-05-14,1630.0479999999998,106,15.377811320754715,18
215,2023-05-15,0.0,119,0.0,
216,2023-05-15,0.0,0,,1
217,2023-05-15,1810.088,4,452.522,2
218,2023-05-15,32.452,3,10.817333333333332,9
219,2023-05-15,1295.5459999999998,46,28.164043478260865,10
220,2023-05-15,2399.908,77,31.167636363636362,11
221,2023-05-15,86.07199999999999,8,10.758999999999999,12
222,2023-05-15,3588.3399999999997,148,24.24554054054054,13
223,2023-05-15,0.0,0,,4
224,2023-05-15,73.21999999999998,11,6.656363636363635,6
225,2023-05-15,2036.832,14,145.488,7
226,2023-05-15,21.616,1,21.616,8
227,2023-05-15,53.928000000000004,8,6.7410000000000005,14
228,2023-05-15,225.62399999999997,97,2.3260206185567007,16
229,2023-05-15,0.0,0,,17
230,2023-05-15,1712.312,112,15.288499999999999,18
231,2023-05-16,0.0,178,0.0,
232,2023-05-16,0.0,0,,1
233,2023-05-16,966.728,3,322.24266666666665,2
234,2023-05-16,31.835999999999995,3,10.611999999999998,9
235,2023-05-16,1964.6059999999998,69,28.472550724637678,10
236,2023-05-16,2759.4139999999998,87,31.717402298850573,11
237,2023-05-16,121.464,11,11.042181818181819,12
238,2023-05-16,2547.874,111,22.953819819819817,13
239,2023-05-16,0.0,0,,4
240,2023-05-16,129.416,31,4.174709677419354,6
241,2023-05-16,2382.0299999999997,14,170.14499999999998,7
242,2023-05-16,49.209999999999994,3,16.403333333333332,8
243,2023-05-16,17.668,3,5.889333333333333,14
244,2023-05-16,173.054,99,1.748020202020202,16
245,2023-05-16,2121.0699999999997,141,15.043049645390068,18
246,2023-05-17,0.0,175,0.0,
247,2023-05-17,0.0,0,,1
248,2023-05-17,0.0,0,,2
249,2023-05-17,31.444,3,10.481333333333334,9
250,2023-05-17,1289.008,50,25.780160000000002,10
251,2023-05-17,2652.7619999999997,88,30.145022727272725,11
252,2023-05-17,32.942,8,4.11775,12
253,2023-05-17,2830.058,126,22.46077777777778,13
254,2023-05-17,0.0,0,,4
255,2023-05-17,135.968,18,7.5537777777777775,6
256,2023-05-17,301.97999999999996,3,100.65999999999998,7
257,2023-05-17,29.343999999999998,1,29.343999999999998,8
258,2023-05-17,26.081999999999997,4,6.520499999999999,14
259,2023-05-17,188.412,102,1.8471764705882354,16
260,2023-05-17,0.0,0,,17
261,2023-05-17,1912.0079999999998,129,14.821767441860464,18
262,2023-05-18,0.0,178,0.0,
263,2023-05-18,0.0,0,,1
264,2023-05-18,293.95799999999997,1,293.95799999999997,2
265,2023-05-18,109.452,10,10.9452,9
266,2023-05-18,1058.82,42,25.209999999999997,10
267,2023-05-18,2688.448,90,29.871644444444442,11
268,2023-05-18,72.43599999999999,6,12.072666666666665,12
269,2023-05-18,3151.5679999999998,133,23.695999999999998,13
270,2023-05-18,0.0,0,,4
271,2023-05-18,71.736,13,5.518153846153846,6
272,2023-05-18,1876.6999999999998,11,170.6090909090909,7
273,2023-05-18,13.985999999999999,1,13.985999999999999,8
274,2023-05-18,0.0,0,,14
275,2023-05-18,218.624,108,2.024296296296296,16
276,2023-05-18,0.0,0,,17
277,2023-05-18,2208.906,150,14.72604,18
278,2023-05-19,0.0,172,0.0,
279,2023-05-19,0.0,0,,1
280,2023-05-19,0.0,0,,2
281,2023-05-19,0.0,0,,3
282,2023-05-19,110.208,10,11.0208,9
283,2023-05-19,1232.6999999999998,41,30.065853658536582,10
284,2023-05-19,3093.4959999999996,92,33.62495652173913,11
285,2023-05-19,73.08,6,12.18,12
286,2023-05-19,2820.16,127,22.205984251968502,13
287,2023-05-19,0.0,0,,4
288,2023-05-19,37.814,7,5.402,6
289,2023-05-19,181.328,3,60.44266666666667,7
290,2023-05-19,41.943999999999996,3,13.981333333333332,8
291,2023-05-19,52.35999999999999,8,6.544999999999999,14
292,2023-05-19,109.84399999999998,102,1.0769019607843135,16
293,2023-05-19,0.0,0,,17
294,2023-05-19,2103.01,141,14.914964539007094,18
295,2023-05-20,0.0,146,0.0,
296,2023-05-20,0.0,0,,1
297,2023-05-20,0.0,0,,2
298,2023-05-20,31.583999999999996,3,10.527999999999999,9
299,2023-05-20,1621.312,60,27.021866666666664,10
300,2023-05-20,2559.158,83,30.833228915662648,11
301,2023-05-20,52.388,7,7.484,12
302,2023-05-20,3316.894,144,23.03398611111111,13
303,2023-05-20,0.0,0,,4
304,2023-05-20,72.77199999999999,42,1.7326666666666664,6
305,2023-05-20,0.0,0,,7
306,2023-05-20,0.0,0,,8
307,2023-05-20,52.416,8,6.552,14
308,2023-05-20,205.086,97,2.1142886597938144,16
309,2023-05-20,0.0,0,,17
310,2023-05-20,1439.6339999999998,97,14.841587628865977,18
311,2023-05-21,0.0,157,0.0,
312,2023-05-21,0.0,0,,1
313,2023-05-21,0.0,0,,2
314,2023-05-21,78.442,7,11.206,9
315,2023-05-21,1136.128,39,29.131487179487177,10
316,2023-05-21,2316.0899999999997,70,33.086999999999996,11
317,2023-05-21,78.778,14,5.627000000000001,12
318,2023-05-21,3163.1739999999995,137,23.08886131386861,13
319,2023-05-21,73.976,4,18.494,6
320,2023-05-21,0.0,0,,7
321,2023-05-21,17.374,1,17.374,8
322,2023-05-21,61.01199999999999,10,6.1011999999999995,14
323,2023-05-21,172.68999999999997,85,2.031647058823529,16
324,2023-05-21,0.0,0,,17
325,2023-05-21,1454.0679999999998,98,14.83742857142857,18
326,2023-05-22,0.0,188,0.0,
327,2023-05-22,69.958,1,69.958,1
328,2023-05-22,0.0,0,,2
329,2023-05-22,0.0,0,,3
330,2023-05-22,126.826,11,11.529636363636364,9
331,2023-05-22,1423.268,53,26.85411320754717,10
332,2023-05-22,2950.8079999999995,95,31.06113684210526,11
333,2023-05-22,135.422,8,16.92775,12
334,2023-05-22,3485.804,153,22.78303267973856,13
335,2023-05-22,0.0,0,,4
336,2023-05-22,176.54,25,7.061599999999999,6
337,2023-05-22,750.7779999999999,6,125.12966666666665,7
338,2023-05-22,53.507999999999996,3,17.836,8
339,2023-05-22,26.109999999999996,4,6.527499999999999,14
340,2023-05-22,172.718,111,1.5560180180180179,16
341,2023-05-22,0.0,0,,17
342,2023-05-22,2214.548,150,14.763653333333332,18
343,2023-05-23,0.0,160,0.0,
344,2023-05-23,48.971999999999994,1,48.971999999999994,1
345,2023-05-23,636.664,3,212.22133333333332,2
346,2023-05-23,14.447999999999999,3,4.816,3
347,2023-05-23,31.499999999999996,3,10.499999999999998,9
348,2023-05-23,3081.778,140,22.0127,10
349,2023-05-23,2805.8379999999997,92,30.49823913043478,11
350,2023-05-23,151.57799999999997,13,11.659846153846152,12
351,2023-05-23,3197.0679999999998,164,19.49431707317073,13
352,2023-05-23,0.0,0,,4
353,2023-05-23,129.07999999999998,20,6.453999999999999,6
354,2023-05-23,1127.2939999999999,13,86.71492307692307,7
355,2023-05-23,0.0,0,,8
356,2023-05-23,104.972,17,6.174823529411764,14
357,2023-05-23,78.778,99,0.7957373737373737,16
358,2023-05-23,0.0,0,,17
359,2023-05-23,1855.91,125,14.847280000000001,18
360,2023-05-24,0.0,146,0.0,
361,2023-05-24,0.0,0,,1
362,2023-05-24,503.006,3,167.66866666666667,2
363,2023-05-24,13.341999999999999,4,3.3354999999999997,3
364,2023-05-24,47.208,4,11.802,9
365,2023-05-24,3233.8179999999998,150,21.558786666666666,10
366,2023-05-24,2375.5759999999996,76,31.257578947368415,11
367,2023-05-24,73.486,6,12.247666666666667,12
368,2023-05-24,3596.2079999999996,193,18.633202072538857,13
369,2023-05-24,0.0,0,,4
370,2023-05-24,0.06999999999999999,7,0.009999999999999998,6
371,2023-05-24,2031.5539999999996,13,156.2733846153846,7
372,2023-05-24,0.0,0,,8
373,2023-05-24,26.166,4,6.5415,14
374,2023-05-24,78.652,78,1.0083589743589745,16
375,2023-05-24,0.0,0,,17
376,2023-05-24,1954.8479999999997,132,14.809454545454543,18
377,2023-05-25,0.0,160,0.0,
378,2023-05-25,0.0,0,,1
379,2023-05-25,5627.188,3,1875.7293333333334,2
380,2023-05-25,110.404,10,11.0404,9
381,2023-05-25,3773.9239999999995,186,20.28991397849462,10
382,2023-05-25,2319.2679999999996,81,28.63293827160493,11
383,2023-05-25,219.604,17,12.917882352941177,12
384,2023-05-25,2653.6859999999997,136,19.512397058823527,13
385,2023-05-25,0.0,0,,4
386,2023-05-25,28.433999999999997,13,2.187230769230769,6
387,2023-05-25,885.1779999999999,8,110.64724999999999,7
388,2023-05-25,35.0,1,35.0,8
389,2023-05-25,34.943999999999996,6,5.823999999999999,14
390,2023-05-25,109.77399999999999,90,1.219711111111111,16
391,2023-05-25,0.0,0,,17
392,2023-05-25,2250.5699999999997,153,14.709607843137253,18
393,2023-05-26,0.0,153,0.0,
394,2023-05-26,0.0,0,,1
395,2023-05-26,0.0,0,,2
396,2023-05-26,0.0,0,,3
397,2023-05-26,78.904,7,11.272,9
398,2023-05-26,4575.017999999999,228,20.065868421052627,10
399,2023-05-26,2910.7119999999995,95,30.639073684210523,11
400,2023-05-26,78.526,7,11.218,12
401,2023-05-26,3405.85,190,17.925526315789472,13
402,2023-05-26,0.0,0,,4
403,2023-05-26,9.533999999999999,7,1.3619999999999999,6
404,2023-05-26,999.8239999999998,8,124.97799999999998,7
405,2023-05-26,0.0,0,,8
406,2023-05-26,61.24999999999999,10,6.124999999999999,14
407,2023-05-26,189.44799999999998,109,1.7380550458715593,16
408,2023-05-26,1900.206,1,1900.206,17
409,2023-05-26,2191.0,148,14.804054054054054,18
410,2023-05-27,0.0,130,0.0,
411,2023-05-27,0.0,0,,1
412,2023-05-27,0.0,0,,2
413,2023-05-27,47.306,4,11.8265,9
414,2023-05-27,4054.092,210,19.3052,10
415,2023-05-27,2557.506,83,30.813325301204816,11
416,2023-05-27,57.413999999999994,8,7.176749999999999,12
417,2023-05-27,4006.5619999999994,223,17.966645739910312,13
418,2023-05-27,0.0,0,,4
419,2023-05-27,235.95599999999996,41,5.755024390243902,6
420,2023-05-27,458.78,4,114.695,7
421,2023-05-27,24.471999999999998,1,24.471999999999998,8
422,2023-05-27,34.943999999999996,6,5.823999999999999,14
423,2023-05-27,173.292,98,1.7682857142857142,16
424,2023-05-27,0.0,0,,17
425,2023-05-27,1415.932,95,14.904547368421053,18
426,2023-05-28,0.0,165,0.0,
427,2023-05-28,0.0,0,,1
428,2023-05-28,0.0,0,,2
429,2023-05-28,47.501999999999995,4,11.875499999999999,9
430,2023-05-28,3978.7579999999994,196,20.29978571428571,10
431,2023-05-28,2693.88,87,30.964137931034482,11
432,2023-05-28,27.244,7,3.892,12
433,2023-05-28,4440.436,235,18.89547234042553,13
434,2023-05-28,0.0,0,,4
435,2023-05-28,41.23,7,5.89,6
436,2023-05-28,91.238,1,91.238,7
437,2023-05-28,0.0,0,,8
438,2023-05-28,26.333999999999996,4,6.583499999999999,14
439,2023-05-28,205.84199999999998,101,2.038039603960396,16
440,2023-05-28,1445.136,97,14.898309278350515,18
441,2023-05-29,0.0,150,0.0,
442,2023-05-29,0.0,0,,1
443,2023-05-29,4019.3019999999997,3,1339.7673333333332,2
444,2023-05-29,126.588,11,11.508,9
445,2023-05-29,5426.54,258,21.033100775193798,10
446,2023-05-29,2321.928,77,30.15490909090909,11
447,2023-05-29,119.35,11,10.85,12
448,2023-05-29,3131.24,179,17.492960893854747,13
449,2023-05-29,16.267999999999997,1,16.267999999999997,4
450,2023-05-29,34.958,15,2.3305333333333333,6
451,2023-05-29,1197.714,10,119.7714,7
452,2023-05-29,66.682,4,16.6705,8
453,2023-05-29,52.66799999999999,8,6.583499999999999,14
454,2023-05-29,174.006,92,1.8913695652173914,16
455,2023-05-29,0.0,0,,17
456,2023-05-29,1946.882,132,14.749106060606062,18
457,2023-05-30,0.0,146,0.0,
458,2023-05-30,0.0,0,,1
459,2023-05-30,649.012,1,649.012,2
460,2023-05-30,15.749999999999998,1,15.749999999999998,9
461,2023-05-30,3244.4019999999996,169,19.1976449704142,10
462,2023-05-30,2693.25,90,29.925,11
463,2023-05-30,88.438,10,8.8438,12
464,2023-05-30,3335.094,182,18.32469230769231,13
465,2023-05-30,90.88799999999999,15,6.0592,6
466,2023-05-30,1686.16,10,168.616,7
467,2023-05-30,0.0,0,,8
468,2023-05-30,61.151999999999994,10,6.1152,14
469,2023-05-30,220.5,104,2.1201923076923075,16
470,2023-05-30,0.0,0,,17
471,2023-05-30,1394.316,94,14.833148936170213,18
472,2023-05-31,0.0,168,0.0,
473,2023-05-31,51.66,1,51.66,1
474,2023-05-31,0.0,0,,2
475,2023-05-31,13.089999999999998,3,4.363333333333332,3
476,2023-05-31,62.244,6,10.374,9
477,2023-05-31,3713.598,182,20.404384615384615,10
478,2023-05-31,2239.16,74,30.258918918918916,11
479,2023-05-31,289.674,22,13.167,12
480,2023-05-31,3787.2659999999996,203,18.656482758620687,13
481,2023-05-31,0.0,0,,4
482,2023-05-31,63.238,8,7.90475,6
483,2023-05-31,2544.864,17,149.69788235294118,7
484,2023-05-31,34.594,1,34.594,8
485,2023-05-31,69.09,11,6.280909090909091,14
486,2023-05-31,186.284,88,2.1168636363636364,16
487,2023-05-31,2100.252,143,14.687076923076923,18
488,2023-06-01,0.0,217,0.0,
489,2023-06-01,0.0,0,,1
490,2023-06-01,5400.346,3,1800.1153333333332,2
491,2023-06-01,0.126,1,0.126,3
492,2023-06-01,46.70399999999999,4,11.675999999999998,9
493,2023-06-01,4788.532,252,19.002111111111113,10
494,2023-06-01,2858.8979999999997,91,31.416461538461537,11
495,2023-06-01,254.436,20,12.7218,12
496,2023-06-01,3334.296,186,17.92632258064516,13
497,2023-06-01,9.379999999999999,7,1.3399999999999999,6
498,2023-06-01,1390.83,8,173.85375,7
499,2023-06-01,34.538,1,34.538,8
500,2023-06-01,25.9,4,6.475,14
501,2023-06-01,0.0,0,,15
502,2023-06-01,109.00399999999999,94,1.1596170212765957,16
503,2023-06-01,1993.964,136,14.6615,18
504,2023-06-02,0.0,169,0.0,
505,2023-06-02,0.0,0,,1
506,2023-06-02,1818.446,4,454.6115,2
507,2023-06-02,62.36999999999999,6,10.394999999999998,9
508,2023-06-02,4398.87,249,17.666144578313254,10
509,2023-06-02,3126.9700000000003,102,30.656568627450984,11
510,2023-06-02,140.21,17,8.24764705882353,12
511,2023-06-02,4081.8119999999994,218,18.72390825688073,13
512,2023-06-02,28.153999999999996,13,2.1656923076923076,6
513,2023-06-02,509.17999999999995,6,84.86333333333333,7
514,2023-06-02,0.0,0,,8
515,2023-06-02,60.52199999999999,10,6.052199999999999,14
516,2023-06-02,217.27999999999997,120,1.8106666666666664,16
517,2023-06-02,2474.43,168,14.72875,18
518,2023-06-03,0.0,178,0.0,
519,2023-06-03,0.0,0,,1
520,2023-06-03,0.0,0,,2
521,2023-06-03,0.0,0,,9
522,2023-06-03,7260.973999999999,378,19.208925925925925,10
523,2023-06-03,2578.688,87,29.64009195402299,11
524,2023-06-03,262.234,22,11.919727272727272,12
525,2023-06-03,3838.52,202,19.002574257425742,13
526,2023-06-03,56.16799999999999,14,4.012,6
527,2023-06-03,0.0,0,,7
528,2023-06-03,0.0,0,,8
529,2023-06-03,43.19,7,6.17,14
530,2023-06-03,77.896,91,0.856,16
531,2023-06-03,1998.9059999999997,136,14.697838235294116,18
532,2023-06-04,0.0,181,0.0,
533,2023-06-04,0.0,0,,1
534,2023-06-04,0.0,0,,2
535,2023-06-04,46.61999999999999,4,11.654999999999998,9
536,2023-06-04,5842.592,312,18.726256410256408,10
537,2023-06-04,2881.1299999999997,99,29.10232323232323,11
538,2023-06-04,175.44799999999998,20,8.7724,12
539,2023-06-04,3933.398,216,18.210175925925927,13
540,2023-06-04,71.61,17,4.21235294117647,6
541,2023-06-04,0.0,0,,7
542,2023-06-04,0.0,0,,8
543,2023-06-04,103.488,17,6.087529411764706,14
544,2023-06-04,186.73199999999997,109,1.7131376146788988,16
545,2023-06-04,1358.6999999999998,92,14.768478260869562,18
546,2023-06-05,0.0,162,0.0,
547,2023-06-05,25.718,1,25.718,1
548,2023-06-05,981.5819999999999,3,327.19399999999996,2
549,2023-06-05,108.38799999999999,10,10.838799999999999,9
550,2023-06-05,4202.142,209,20.105942583732055,10
551,2023-06-05,2875.5719999999997,95,30.269178947368417,11
552,2023-06-05,154.014,14,11.001000000000001,12
553,2023-06-05,3797.6399999999994,211,17.998293838862555,13
554,2023-06-05,0.0,0,,4
555,2023-06-05,200.68999999999997,62,3.236935483870967,6
556,2023-06-05,2001.8179999999998,15,133.45453333333333,7
557,2023-06-05,60.07399999999999,10,6.007399999999999,14
558,2023-06-05,258.006,113,2.2832389380530973,16
559,2023-06-05,2210.7259999999997,151,14.640569536423838,18
560,2023-06-06,0.0,188,0.0,
561,2023-06-06,0.0,0,,1
562,2023-06-06,667.968,3,222.65599999999998,2
563,2023-06-06,61.936,6,10.322666666666667,9
564,2023-06-06,4015.4799999999996,214,18.76392523364486,10
565,2023-06-06,2764.1179999999995,90,30.712422222222216,11
566,2023-06-06,92.53999999999999,11,8.412727272727272,12
567,2023-06-06,3687.5579999999995,202,18.255237623762373,13
568,2023-06-06,0.0,0,,4
569,2023-06-06,46.536,13,3.5796923076923077,6
570,2023-06-06,717.8639999999999,6,119.64399999999999,7
571,2023-06-06,25.746,4,6.4365,14
572,2023-06-06,178.934,104,1.7205192307692307,16
573,2023-06-06,2539.8379999999997,174,14.596770114942528,18
574,2023-06-07,0.0,169,0.0,
575,2023-06-07,0.0,0,,1
576,2023-06-07,1937.838,3,645.946,2
577,2023-06-07,92.93199999999999,8,11.616499999999998,9
578,2023-06-07,4219.277999999999,227,18.58712775330396,10
579,2023-06-07,1802.752,62,29.076645161290323,11
580,2023-06-07,138.768,10,13.8768,12
581,2023-06-07,2966.656,164,18.089365853658535,13
582,2023-06-07,0.0,0,,4
583,2023-06-07,77.54599999999999,18,4.308111111111111,6
584,2023-06-07,2424.2679999999996,18,134.68155555555552,7
585,2023-06-07,34.37,6,5.728333333333333,14
586,2023-06-07,154.952,71,2.1824225352112676,16
587,2023-06-07,0.0,0,,17
588,2023-06-07,2622.942,179,14.653307262569832,18
589,2023-06-08,0.0,153,0.0,
590,2023-06-08,0.0,0,,1
591,2023-06-08,458.402,1,458.402,2
592,2023-06-08,139.118,13,10.701384615384615,9
593,2023-06-08,3796.7579999999994,213,17.82515492957746,10
594,2023-06-08,2593.2059999999997,91,28.496769230769228,11
595,2023-06-08,138.97799999999998,10,13.897799999999998,12
596,2023-06-08,3353.77,199,16.853115577889447,13
597,2023-06-08,0.0,0,,4
598,2023-06-08,176.456,64,2.757125,6
599,2023-06-08,1573.0259999999998,10,157.30259999999998,7
600,2023-06-08,17.163999999999998,3,5.721333333333333,14
601,2023-06-08,109.76,98,1.12,16
602,2023-06-08,2453.71,168,14.605416666666667,18
603,2023-06-09,0.0,167,0.0,
604,2023-06-09,0.0,0,,1
605,2023-06-09,0.0,0,,2
606,2023-06-09,0.0,0,,3
607,2023-06-09,61.432,6,10.238666666666667,9
608,2023-06-09,4511.5,239,18.876569037656903,10
609,2023-06-09,1781.5839999999998,63,28.27911111111111,11
610,2023-06-09,50.89,7,7.2700000000000005,12
611,2023-06-09,3346.812,192,17.4313125,13
612,2023-06-09,46.004,7,6.572,6
613,2023-06-09,477.93199999999996,4,119.48299999999999,7
614,2023-06-09,0.0,0,,8
615,2023-06-09,51.071999999999996,8,6.3839999999999995,14
616,2023-06-09,107.40799999999999,64,1.6782499999999998,16
617,2023-06-09,2798.9359999999997,193,14.502259067357512,18
618,2023-06-10,0.0,161,0.0,
619,2023-06-10,20.285999999999998,1,20.285999999999998,1
620,2023-06-10,0.0,0,,2
621,2023-06-10,62.565999999999995,6,10.427666666666665,9
622,2023-06-10,4249.784,216,19.674925925925923,10
623,2023-06-10,2382.506,84,28.363166666666665,11
624,2023-06-10,40.544,11,3.6858181818181817,12
